srno,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerId,Country,InvoiceTimestamp,UUID
3451,536630,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02T00:00:00.000-08:00,6.95,"",United Kingdom,2010-12-02T10:56:00.000-08:00,be6b0a2d-c5e9-4cdf-89f3-4fdccb7d8102
3452,536630,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T10:56:00.000-08:00,9c2c5086-e873-46d8-897c-eb2a4528b27f
3453,536630,"",WOODEN FRAME ANTIQUE WHITE,6,2010-12-02T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-02T10:56:00.000-08:00,ea715b69-01ff-4290-a99e-4b6ad5e0ec5c
3454,536630,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T10:56:00.000-08:00,1480ce66-7855-4f90-9b0e-22438cfbb76d
3455,536630,"",KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-02T10:56:00.000-08:00,dd68b0b7-7a42-4c89-9763-11cebd80b673
3456,536630,"",RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-02T10:56:00.000-08:00,df1dfd66-a259-4aae-94b7-a333d1a4569b
3457,536630,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-02T00:00:00.000-08:00,7.65,"",United Kingdom,2010-12-02T10:56:00.000-08:00,85309028-1f52-45e9-9c19-b4033098afaa
3458,536630,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-02T10:56:00.000-08:00,27340767-c5ac-404e-89a8-719b16894ec2
3459,536631,22632,HAND WARMER RED POLKA DOT,6,2010-12-02T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-02T10:58:00.000-08:00,f68631da-f1bf-45be-b921-7afc76c7877c
3460,536631,22633,HAND WARMER UNION JACK,6,2010-12-02T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-02T10:58:00.000-08:00,97fe9a39-d879-4d15-a7f6-7ffbb8fa51b6
3461,536632,21931,JUMBO STORAGE BAG SUKI,10,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,00ba8805-d479-4601-a2af-9e9fe46f440f
3462,536632,"",JUMBO BAG RED RETROSPOT,10,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,95efab27-f1f1-4a55-896b-8acaac9de98d
3463,536632,22386,JUMBO BAG PINK POLKADOT,10,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,6d3e946e-d768-4207-a45a-401413c08e50
3464,536632,22477,WATERING CAN GARDEN MARKER,10,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:02:00.000-08:00,fbff87e7-dacf-4695-be35-894c3dbe45b3
3465,536632,21875,KINGS CHOICE MUG,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:02:00.000-08:00,5aeeac44-c457-4d7e-be52-0396f5033009
3466,536632,37370,RETRO COFFEE MUGS ASSORTED,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:02:00.000-08:00,e41ef7a6-eaf5-46ac-aeb8-1d29b9186710
3467,536632,21479,WHITE SKULL HOT WATER BOTTLE,4,2010-12-02T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-02T11:02:00.000-08:00,9a459e7e-6112-43c9-9a9b-cbf00d77777f
3468,536632,21484,CHICK GREY HOT WATER BOTTLE,4,2010-12-02T00:00:00.000-08:00,3.45,"",United Kingdom,2010-12-02T11:02:00.000-08:00,b29f66d6-13d8-4d05-a98d-461627ac31ae
3469,536632,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-02T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,11d29bc2-5ea9-4745-ad5a-3199e8e137f7
3470,536632,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-02T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,cb7a9ff5-4e09-4bed-afd7-5b18ba65841d
3471,536632,22837,HOT WATER BOTTLE BABUSHKA,4,2010-12-02T00:00:00.000-08:00,4.65,"",United Kingdom,2010-12-02T11:02:00.000-08:00,040d453a-e730-45aa-b550-4ad5b9917ec9
3472,536632,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,7d766a85-ab11-477b-ac6b-bf8b5d6b4eef
3473,536632,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:02:00.000-08:00,d629211f-2de3-4e01-8a76-fc6f6ba63861
3474,536632,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:02:00.000-08:00,d1108112-b5d9-4f15-8f8d-550ce8e12019
3475,536632,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:02:00.000-08:00,45a7d3fb-20d6-4bf8-85a9-1c9ac5295284
3476,536632,22961,JAM MAKING SET PRINTED,12,2010-12-02T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-02T11:02:00.000-08:00,973d6d35-b724-46cc-b6ac-20f0a0bbd212
3477,536632,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:02:00.000-08:00,78460102-3a26-4557-a7c5-906d13cc5567
3478,536632,22988,SOLDIERS EGG CUP,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:02:00.000-08:00,92486e1e-9cb4-4ec5-94aa-9d36ada34791
3479,536632,21843,RED RETROSPOT CAKE STAND,1,2010-12-02T00:00:00.000-08:00,10.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,93ef837a-fd50-47ed-bcad-e9b02ffe322c
3480,536632,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-02T00:00:00.000-08:00,9.95,"",United Kingdom,2010-12-02T11:02:00.000-08:00,c105ca96-7438-4ce9-9e8f-f418b2798a6f
3481,536632,"",RETRO MOD TRAY,10,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:02:00.000-08:00,fec9f473-c1ac-44d8-9a11-4c65abe744df
3482,536633,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-02T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-02T11:20:00.000-08:00,8f673bed-22b0-413f-92c4-1424e4bd2969
3483,536633,22301,COFFEE MUG CAT + BIRD DESIGN,1,2010-12-02T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-02T11:20:00.000-08:00,e0cab79e-d4bf-4a77-afa2-a311076a88bb
3484,536633,22960,JAM MAKING SET WITH JARS,6,2010-12-02T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-02T11:20:00.000-08:00,d1cb4e18-7f18-42f6-85c2-5deadcda191c
3485,536633,22446,PIN CUSHION BABUSHKA PINK,3,2010-12-02T00:00:00.000-08:00,3.35,"",United Kingdom,2010-12-02T11:20:00.000-08:00,0e6ec69c-c23f-4380-8fc8-383575d059ae
3486,536633,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:20:00.000-08:00,65ae1148-72c0-4695-86b7-125a11d3f7cf
3487,536633,22961,JAM MAKING SET PRINTED,6,2010-12-02T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-02T11:20:00.000-08:00,f527515f-6d35-4bc6-a3d0-87cf36f69637
3488,536633,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-02T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-02T11:20:00.000-08:00,3ee964cf-cf53-4246-adf1-e2a3680c0b3f
3489,536633,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-02T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-02T11:20:00.000-08:00,40ba781b-b11a-4974-bcd5-0ca686f8bcf7
3490,536633,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:20:00.000-08:00,fad63c56-6ca9-481f-93fc-4ce3c5c97c62
3491,536633,22832,BROCANTE SHELF WITH HOOKS,4,2010-12-02T00:00:00.000-08:00,10.75,"",United Kingdom,2010-12-02T11:20:00.000-08:00,2aba36e4-10a2-489b-8b62-f8ea6a085fc4
3492,536633,22926,IVORY GIANT GARDEN THERMOMETER,1,2010-12-02T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-02T11:20:00.000-08:00,f374eeb8-f6f8-4aa1-a06b-ee89078df7a8
3493,536633,22920,HERB MARKER BASIL,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,6e6ed766-01c8-4c4c-ab55-0dafc326fcaf
3494,536633,22916,HERB MARKER THYME,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,e984cf42-71c0-48a6-91ea-4f4dbc4743dd
3495,536633,22919,HERB MARKER MINT,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,42f1e8d0-0670-4a49-878a-6fe8adc25f8a
3496,536633,22917,HERB MARKER ROSEMARY,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,e135eb3c-1020-49f6-9c76-e220546a00c2
3497,536633,22921,HERB MARKER CHIVES,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,323268fa-b70b-4a41-84fb-4b44b989f93f
3498,536633,22918,HERB MARKER PARSLEY,2,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:20:00.000-08:00,0c07cf8e-7896-4617-8765-6e90cc906798
3499,536633,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:20:00.000-08:00,df918f61-b798-43dd-a783-daabec329765
3500,536634,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:21:00.000-08:00,b10b06db-7250-4cbe-b071-99372fb665f7
3501,536634,20674,GREEN POLKADOT BOWL,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:21:00.000-08:00,cf238873-d498-4e01-8ba2-b09813b5625c
3502,536634,20676,RED RETROSPOT BOWL,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:21:00.000-08:00,ef5b2008-f456-4b35-9722-c4d7db0cb711
3503,536634,20727,LUNCH BAG  BLACK SKULL.,20,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:21:00.000-08:00,20f8ac3e-4a0a-4132-979e-ba6136ecd05d
3504,536634,82582,AREA PATROLLED METAL SIGN,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:21:00.000-08:00,22e9ead9-ad47-486b-a6f1-7e18342230a0
3505,536634,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:21:00.000-08:00,ad528fdf-d571-4441-9fdc-aae1fd8628ea
3506,536634,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:21:00.000-08:00,6d744a37-a73e-4ab8-a87e-6b66b476ce81
3507,536634,"",WOODEN FRAME ANTIQUE WHITE,2,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:21:00.000-08:00,af114504-e67f-4df0-b9e0-d938ee175a33
3508,536634,21967,PACK OF 12 SKULL TISSUES,12,2010-12-02T00:00:00.000-08:00,0.29,"",United Kingdom,2010-12-02T11:21:00.000-08:00,97193900-c496-429b-b245-3f302f533410
3509,536634,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3,2010-12-02T00:00:00.000-08:00,6.75,"",United Kingdom,2010-12-02T11:21:00.000-08:00,280f37e9-786d-467b-ae6e-1f244dd69f8b
3510,536634,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2010-12-02T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-02T11:21:00.000-08:00,8c0cf463-3fd2-47e9-9b28-fc4bf4eef4a5
3511,536634,21679,SKULLS  STICKERS,30,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:21:00.000-08:00,271a2f53-46fb-4e99-b6d0-9854d76dd695
3512,536634,22094,RED RETROSPOT TISSUE BOX,6,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:21:00.000-08:00,5a3efe51-2136-45ce-9bfb-ca40a8c0f349
3513,536634,21080,SET/20 RED RETROSPOT PAPER NAPKINS,52,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:21:00.000-08:00,1a1506a9-d577-4e6c-a0af-e84b561c03d5
3514,536635,21429,RED GINGHAM ROSE JEWELLERY BOX,16,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:22:00.000-08:00,41ec6435-3eab-4e45-bd20-9edd4a1bd627
3515,536635,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,8,2010-12-02T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-02T11:22:00.000-08:00,d6607bbc-ee25-40e7-8749-b2bb06b5380a
3516,536635,22961,JAM MAKING SET PRINTED,12,2010-12-02T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-02T11:22:00.000-08:00,8d1f71ef-2c4a-45a8-95e4-cc5e163462a0
3517,536635,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:22:00.000-08:00,e99d6a52-8cc3-450d-bf09-769f88b80f68
3518,536635,21877,HOME SWEET HOME MUG,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:22:00.000-08:00,7c2decc9-d752-4b3b-b567-b2ae958c458d
3519,536635,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:22:00.000-08:00,fc46a453-634f-40be-8e57-b561827addea
3520,536635,21868,POTTING SHED TEA MUG,12,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:22:00.000-08:00,dfbbf510-818a-4756-a7b1-82a7f26a6a8e
3521,536635,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-12-02T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-02T11:22:00.000-08:00,d24f6b00-1123-4794-a7c2-49f61c6c88ea
3522,536635,85152,HAND OVER THE CHOCOLATE   SIGN,12,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:22:00.000-08:00,35eeaf4e-99e8-48ef-b864-93594e106349
3523,536635,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:22:00.000-08:00,4708b973-0de6-4f72-a1ca-93d45a1d93e1
3524,536635,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:22:00.000-08:00,9f993708-67a1-4846-96ef-773108fb9068
3525,536635,22840,ROUND CAKE TIN VINTAGE RED,4,2010-12-02T00:00:00.000-08:00,7.95,"",United Kingdom,2010-12-02T11:22:00.000-08:00,5eef140e-55fb-4fd5-9310-2f34098716d6
3526,536635,22502,PICNIC BASKET WICKER SMALL,8,2010-12-02T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-02T11:22:00.000-08:00,658bcb39-f4f3-4294-87b5-be593e406247
3527,536635,22855,FINE WICKER HEART,48,2010-12-02T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-02T11:22:00.000-08:00,44b7f404-d274-4d92-8633-c91e0c055137
3528,536635,21754,HOME BUILDING BLOCK WORD,6,2010-12-02T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-02T11:22:00.000-08:00,b284a054-3f0d-4b8f-85e3-155c896fd8d4
3529,536635,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:22:00.000-08:00,93015f74-d69f-466e-a2ea-96ea2ab5943e
3530,536635,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:22:00.000-08:00,72f58d32-f9ff-4419-933b-d134c7ba10c2
3531,536635,"",RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-02T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-02T11:22:00.000-08:00,c1c6fe59-1d90-41e3-abca-168bb4c0a35c
3532,536635,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-02T00:00:00.000-08:00,3.95,"",United Kingdom,2010-12-02T11:22:00.000-08:00,760a1d97-b983-4958-8718-6dbf985e2b6d
3533,536635,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-02T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-02T11:22:00.000-08:00,436897f9-d737-4eb0-bb7a-ef88d2a3953b
3534,536636,22086,PAPER CHAIN KIT 50'S CHRISTMAS,36,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:23:00.000-08:00,c8d7f567-e8a8-442e-aa8e-c88891deb598
3535,536637,22198,LARGE POPCORN HOLDER,2,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,2f27ccd5-cbc5-4640-96d8-a118427b4b0e
3536,536637,22130,PARTY CONE CHRISTMAS DECORATION,12,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,da24a9e5-1371-4f9a-b676-7d2e04f9b0c0
3537,536637,"",RETRO PLASTIC ELEPHANT TRAY,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,2c829b74-2c30-45c6-906c-d3568a11b6f2
3538,536637,20733,GOLD MINI TAPE MEASURE,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,0427b098-f3ff-4cb6-83a9-dc4377c67dcd
3539,536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,5801622c-e711-443f-9454-6f15afb48c87
3540,536637,22633,HAND WARMER UNION JACK,2,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,0c76335e-567b-4cf7-a95f-0e4cfd258053
3541,536637,20733,GOLD MINI TAPE MEASURE,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,6adae542-24a2-4057-8091-a4bb61fd9b53
3542,536637,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,2810bd21-9fcc-4009-a8fd-cf587b98f8fc
3543,536637,"",CINAMMON SET OF 9 T-LIGHTS,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,0e455514-58eb-4c04-bd7a-41d62e9b38ed
3544,536637,"",ORANGE SCENTED SET/9 T-LIGHTS,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,64ea9f07-7d15-4a21-84b8-bdad196810be
3545,536637,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-02T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-02T11:35:00.000-08:00,455aadd6-206e-42c4-8def-c8decb2a129f
3546,536637,22633,HAND WARMER UNION JACK,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,f156345d-908c-4656-aef7-346ba1edb990
3547,536637,16046,TEATIME PEN CASE & PENS,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,6be4b6e3-1145-49d6-b971-cd865b848307
3548,536637,22654,DELUXE SEWING KIT,1,2010-12-02T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,91898c40-ad70-438b-b883-b60ad117bd37
3549,536637,22652,TRAVEL SEWING KIT,1,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,48b60576-4a4b-4f03-8c86-cc0f6b1512d4
3550,536637,22653,BUTTON BOX,2,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,adb4167d-a9cf-4f88-9146-627ab8ad2242
3551,536637,21914,BLUE HARMONICA IN BOX,1,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,ed3ef0ac-dece-47a2-bbe1-cc46143e6760
3552,536637,22961,JAM MAKING SET PRINTED,2,2010-12-02T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-02T11:35:00.000-08:00,da85bac6-0a1b-432b-86e1-a6e3beeb02d4
3553,536637,22633,HAND WARMER UNION JACK,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,64648e6f-5734-4af9-8ed9-d266bcc5b371
3554,536637,22616,PACK OF 12 LONDON TISSUES,12,2010-12-02T00:00:00.000-08:00,0.29,"",United Kingdom,2010-12-02T11:35:00.000-08:00,4b269dda-a208-489f-a442-785c99d714d5
3555,536637,"",BLUE DRAGONFLY HELICOPTER,1,2010-12-02T00:00:00.000-08:00,7.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,749840d8-f5c0-4a4a-a4d8-9ec33d810e78
3556,536637,22197,SMALL POPCORN HOLDER,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,dcad93e4-91ca-4c74-880f-4ceeba423516
3557,536637,22960,JAM MAKING SET WITH JARS,2,2010-12-02T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,eb53f01a-95e1-4805-8197-f382c2011259
3558,536637,22696,WICKER WREATH LARGE,1,2010-12-02T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,0c30336a-5d9c-44e1-a530-11bdc8f48732
3559,536637,22196,SMALL HEART MEASURING SPOONS,2,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,1fee8718-3757-4cd3-a130-31074c67d18c
3560,536637,22768,FAMILY PHOTO FRAME CORNICE,2,2010-12-02T00:00:00.000-08:00,9.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,4c837ef4-b57c-45fc-8150-c065ffaee0d7
3561,536637,48138,DOORMAT UNION FLAG,1,2010-12-02T00:00:00.000-08:00,7.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,51cb0059-04ee-4691-870c-6eba050021cb
3562,536637,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,3a9a07ae-7a6b-4637-9fc6-3393bcf8f770
3563,536637,22945,CHRISTMAS METAL TAGS ASSORTED,6,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,afdba92a-e497-4417-ab07-ddb26908e629
3564,536637,22731,3D CHRISTMAS STAMPS STICKERS,4,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,de55466b-8f5c-49ec-a065-bca04ab8019a
3565,536637,22945,CHRISTMAS METAL TAGS ASSORTED,12,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,6b9d81e1-d23b-49cb-8940-98b0ce98c12a
3566,536637,21154,RED RETROSPOT OVEN GLOVE,1,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,5ec835e6-aef6-4288-bacc-153f3c073699
3567,536637,22911,PAPER CHAIN KIT LONDON,1,2010-12-02T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,be6d8333-12e2-4640-9974-e7f24e8d17aa
3568,536637,22755,SMALL PURPLE BABUSHKA NOTEBOOK,1,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,0e9654d0-f224-4b00-be03-a241ac515d22
3569,536637,22195,LARGE HEART MEASURING SPOONS,1,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,44db98f6-76e8-45b3-8783-274a9e2eca28
3570,536637,21154,RED RETROSPOT OVEN GLOVE,2,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,99f123d0-67e8-413f-b3e0-c75a82aab793
3571,536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-02T11:35:00.000-08:00,fd42bc95-2fbc-4065-b183-b64fca3f1a3e
3572,536637,21328,BALLOONS  WRITING SET,1,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,3784cf8f-9917-47ab-b03a-d764565264e9
3573,536637,"",RED ENCHANTED FOREST PLACEMAT,8,2010-12-02T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,bfe338b8-a437-4785-baeb-02a9c2145650
3574,536637,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2010-12-02T00:00:00.000-08:00,0.65,"",United Kingdom,2010-12-02T11:35:00.000-08:00,21a5b7f0-301a-43c9-bd91-4355e8b844f7
3575,536637,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-12-02T00:00:00.000-08:00,9.95,"",United Kingdom,2010-12-02T11:35:00.000-08:00,dccda088-bea4-4e10-99f6-9541cbd40e89
3576,536637,22130,PARTY CONE CHRISTMAS DECORATION,6,2010-12-02T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-02T11:35:00.000-08:00,b96c6b13-038a-4643-ad15-537f2ec10cdd
3577,536637,22733,3D TRADITIONAL CHRISTMAS STICKERS,4,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,b4e7b40c-96b2-4580-9cd7-180dc8049d18
3578,536637,22560,TRADITIONAL MODELLING CLAY,3,2010-12-02T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-02T11:35:00.000-08:00,46f86fae-a4e5-4429-af44-2bb42606eaa9
